Dataset Name	Image Name	Organism	Organism Term Source REF	Strain	Reporter	Genotype	Developmental Stage	Developmental Stage Comments	Material Type	Growth Condition	Phenotype Name	Phenotype Description	Phenotype Source Type	Phenotype Term Source REF	Phenotype Term Name	Phenotype Term Accession	Channels	Image File Type	Image Dimensions (XYZCT)	Image Plane	Image Section	Image File Comments
Embryo1	SPM00_TM000461_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  461
Embryo1	SPM00_TM000462_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  462
Embryo1	SPM00_TM000463_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  463
Embryo1	SPM00_TM000464_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  464
Embryo1	SPM00_TM000465_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  465
Embryo1	SPM00_TM000466_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  466
Embryo1	SPM00_TM000467_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  467
Embryo1	SPM00_TM000468_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  468
Embryo1	SPM00_TM000469_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  469
Embryo1	SPM00_TM000470_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  470
Embryo1	SPM00_TM000471_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  471
Embryo1	SPM00_TM000472_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  472
Embryo1	SPM00_TM000473_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  473
Embryo1	SPM00_TM000474_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  474
Embryo1	SPM00_TM000475_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  475
Embryo1	SPM00_TM000476_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  476
Embryo1	SPM00_TM000477_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  477
Embryo1	SPM00_TM000478_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  478
Embryo1	SPM00_TM000479_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  479
Embryo1	SPM00_TM000480_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  480
Embryo1	SPM00_TM000481_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  481
Embryo1	SPM00_TM000482_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  482
Embryo1	SPM00_TM000483_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  483
Embryo1	SPM00_TM000484_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  484
Embryo1	SPM00_TM000485_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  485
Embryo1	SPM00_TM000486_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  486
Embryo1	SPM00_TM000487_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  487
Embryo1	SPM00_TM000488_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  488
Embryo1	SPM00_TM000489_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  489
Embryo1	SPM00_TM000490_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  490
Embryo1	SPM00_TM000491_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  491
Embryo1	SPM00_TM000492_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  492
Embryo1	SPM00_TM000493_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  493
Embryo1	SPM00_TM000494_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  494
Embryo1	SPM00_TM000495_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  495
Embryo1	SPM00_TM000496_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  496
Embryo1	SPM00_TM000497_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  497
Embryo1	SPM00_TM000498_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  498
Embryo1	SPM00_TM000499_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  499
Embryo1	SPM00_TM000500_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  500
Embryo1	SPM00_TM000501_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  501
Embryo1	SPM00_TM000502_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  502
Embryo1	SPM00_TM000503_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  503
Embryo1	SPM00_TM000504_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  504
Embryo1	SPM00_TM000505_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  505
Embryo1	SPM00_TM000506_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  506
Embryo1	SPM00_TM000507_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  507
Embryo1	SPM00_TM000508_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  508
Embryo1	SPM00_TM000509_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  509
Embryo1	SPM00_TM000510_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  510
Embryo1	SPM00_TM000511_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  511
Embryo1	SPM00_TM000512_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  512
Embryo1	SPM00_TM000513_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  513
Embryo1	SPM00_TM000514_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  514
Embryo1	SPM00_TM000515_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  515
Embryo1	SPM00_TM000516_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  516
Embryo1	SPM00_TM000517_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  517
Embryo1	SPM00_TM000518_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  518
Embryo1	SPM00_TM000519_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  519
Embryo1	SPM00_TM000520_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  520
Embryo1	SPM00_TM000521_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  521
Embryo1	SPM00_TM000522_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  522
Embryo1	SPM00_TM000523_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  523
Embryo1	SPM00_TM000524_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  524
Embryo1	SPM00_TM000525_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  525
Embryo1	SPM00_TM000526_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  526
Embryo1	SPM00_TM000527_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  527
Embryo1	SPM00_TM000528_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  528
Embryo1	SPM00_TM000529_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  529
Embryo1	SPM00_TM000530_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  530
Embryo1	SPM00_TM000531_CM00_CM01_CHN01_xzProjection.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"early-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 2 days			Manual	OBO			myr-tdTomato	KLB	"2169,988,1,1,1"			Time point  531
Embryo2	SPM00_TM000000_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"mid/late-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 1 day			Manual	OBO			H2B-eGFP	KLB	"2190,2048,847,1,1"			Time point  0
Embryo2	SPM00_TM000001_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"mid/late-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 1 day			Manual	OBO			H2B-eGFP	KLB	"2190,2048,847,1,1"			Time point  1
Embryo2	SPM00_TM000002_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"mid/late-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 1 day			Manual	OBO			H2B-eGFP	KLB	"2190,2048,847,1,1"			Time point  2
Embryo2	SPM00_TM000003_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"mid/late-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 1 day			Manual	OBO			H2B-eGFP	KLB	"2190,2048,847,1,1"			Time point  3
Embryo2	SPM00_TM000004_CM00_CM01_CHN00.klb	Mus musculus	NCBITaxon 10090	129S&CD1	CAG-tdTomato-2A-H2B-EGFP	Tg/+	E6.5 to E8.5	"mid/late-streak, bud stage, 8-10 somite"	Whole embryo	Embryo cultured for 1 day			Manual	OBO			H2B-eGFP	KLB	"2190,2048,847,1,1"			Time point  4
